Postcode;Plaatsnaam;Gemeentecode;Gemeente;Provinciecode;Provincie;Zorgkantoorcode;Zorgkantoor;Rechtspersoon
7985;GEEUWENBRUG       ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
7986;WITTELTE          ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
7990;DWINGELOO         ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
7991;DWINGELOO         ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8000;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8001;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8002;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8003;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8004;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8007;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8011;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8012;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8013;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8014;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8015;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8016;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8017;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8019;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8021;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8022;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8023;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8024;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8025;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8026;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8028;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8031;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8032;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8033;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8034;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8035;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8041;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8042;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8043;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8044;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8045;ZWOLLE            ;193;ZWOLLE                  ;E;Overijssel;5504;ZWOLLE;Achmea
8050;HATTEM            ;244;HATTEM                  ;G;Gelderland;5504;ZWOLLE;Achmea
8051;HATTEM            ;244;HATTEM                  ;G;Gelderland;5504;ZWOLLE;Achmea
8052;HATTEM            ;244;HATTEM                  ;G;Gelderland;5504;ZWOLLE;Achmea
8055;LAAG ZUTHEM       ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8060;HASSELT           ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8061;HASSELT           ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8064;ZWARTSLUIS        ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8066;BELT SCHUTSLOOT   ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8070;NUNSPEET          ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8071;NUNSPEET          ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8072;NUNSPEET          ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8075;ELSPEET           ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8076;VIERHOUTEN        ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8077;HULSHORST         ;302;NUNSPEET                ;G;Gelderland;5504;ZWOLLE;Achmea
8079;NOORDEINDE GLD    ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8080;ELBURG            ;230;ELBURG                  ;G;Gelderland;5504;ZWOLLE;Achmea
8081;ELBURG            ;230;ELBURG                  ;G;Gelderland;5504;ZWOLLE;Achmea
8082;ELBURG            ;230;ELBURG                  ;G;Gelderland;5504;ZWOLLE;Achmea
8084;T HARDE           ;230;ELBURG                  ;G;Gelderland;5504;ZWOLLE;Achmea
8085;DOORNSPYK         ;230;ELBURG                  ;G;Gelderland;5504;ZWOLLE;Achmea
8090;WEZEP             ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8091;WEZEP             ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8094;HATTEMERBROEK     ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8095;T LOO OLDEBROEK   ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8096;OLDEBROEK         ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8097;OOSTERWOLDE GLD   ;269;OLDEBROEK               ;G;Gelderland;5504;ZWOLLE;Achmea
8100;RAALTE            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8101;RAALTE            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8102;RAALTE            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8103;RAALTE            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8105;LUTTENBERG        ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8106;MARIENHEEM        ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8107;BROEKLAND OV      ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8110;HEETEN            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8111;HEETEN            ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8112;NIEUW HEETEN      ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8120;OLST              ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8121;OLST              ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8124;WESEPE            ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8130;WYHE              ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8131;WYHE              ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8140;HEINO             ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8141;HEINO             ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8144;LIERDERHOLTHUIS   ;177;RAALTE                  ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8146;DALMSHOLTE        ;175;OMMEN                   ;E;Overijssel;5504;ZWOLLE;Achmea
8147;GIETHMEN          ;175;OMMEN                   ;E;Overijssel;5504;ZWOLLE;Achmea
8148;LEMELE            ;175;OMMEN                   ;E;Overijssel;5504;ZWOLLE;Achmea
8150;LEMELERVELD       ;148;DALFSEN                 ;E;Overijssel;5504;ZWOLLE;Achmea
8151;LEMELERVELD       ;148;DALFSEN                 ;E;Overijssel;5504;ZWOLLE;Achmea
8152;LEMELERVELD       ;148;DALFSEN                 ;E;Overijssel;5504;ZWOLLE;Achmea
8153;LEMELERVELD       ;148;DALFSEN                 ;E;Overijssel;5504;ZWOLLE;Achmea
8154;LEMELERVELD       ;148;DALFSEN                 ;E;Overijssel;5504;ZWOLLE;Achmea
8160;EPE               ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8161;EPE               ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8162;EPE               ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8166;EMST              ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8167;OENE              ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8170;VAASSEN           ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8171;VAASSEN           ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8172;VAASSEN           ;232;EPE                     ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8180;HEERDE            ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8181;HEERDE            ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8190;WAPENVELD         ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8191;WAPENVELD         ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8193;VORCHTEN          ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8194;VEESSEN           ;246;HEERDE                  ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
8196;WELSUM            ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8198;MARLE             ;1773;OLST-WIJHE              ;E;Overijssel;5532;MIDDEN-IJSSEL;Salland
8200;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8202;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8203;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8211;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8212;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8218;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8219;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8221;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8222;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8223;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8224;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8225;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8226;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8231;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8232;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8233;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8239;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8241;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8242;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8243;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8244;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8245;LELYSTAD          ;995;LELYSTAD                ;X;Flevoland;5510;FLEVOLAND;Achmea
8250;DRONTEN           ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8251;DRONTEN           ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8252;DRONTEN           ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8253;DRONTEN           ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8254;DRONTEN           ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8255;SWIFTERBANT       ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8256;BIDDINGHUIZEN     ;303;DRONTEN                 ;X;Flevoland;5510;FLEVOLAND;Achmea
8260;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8261;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8262;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8263;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8264;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8265;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8266;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8267;KAMPEN            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8271;YSSELMUIDEN       ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8274;WILSUM            ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8275;S HEERENBROEK     ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8276;ZALK              ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8277;GRAFHORST         ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8278;KAMPERVEEN        ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8280;GENEMUIDEN        ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8281;GENEMUIDEN        ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8291;MASTENBROEK       ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8293;MASTENBROEK       ;166;KAMPEN                  ;E;Overijssel;5504;ZWOLLE;Achmea
8294;MASTENBROEK       ;1896;ZWARTEWATERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8300;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8301;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8302;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8303;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8304;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8305;EMMELOORD         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8307;ENS               ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8308;NAGELE            ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8309;TOLLEBEEK         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8311;ESPEL             ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8312;CREIL             ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8313;RUTTEN            ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8314;BANT              ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8315;LUTTELGEEST       ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8316;MARKNESSE         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8317;KRAGGENBURG       ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8319;SCHOKLAND         ;171;NOORDOOSTPOLDER         ;X;Flevoland;5510;FLEVOLAND;Achmea
8320;URK               ;184;URK                     ;X;Flevoland;5510;FLEVOLAND;Achmea
8321;URK               ;184;URK                     ;X;Flevoland;5510;FLEVOLAND;Achmea
8322;URK               ;184;URK                     ;X;Flevoland;5510;FLEVOLAND;Achmea
8325;VOLLENHOVE        ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8326;ST JANSKLOOSTER   ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8330;STEENWYK          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8331;STEENWYK          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8332;STEENWYK          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8333;STEENWYK          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8334;TUK               ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8335;WITTE PAARDEN     ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8336;BAARS             ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8337;DE POL            ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8338;WILLEMSOORD       ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8339;MARYENKAMPEN      ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8341;STEENWYKERWOLD    ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8342;BASSE             ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8343;ZUIDVEEN          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8344;ONNA              ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8345;KALLENKOTE        ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8346;DE BULT           ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8347;EESVEEN           ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8351;WAPSERVEEN        ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8355;GIETHOORN         ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8356;BLOKZYL           ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8361;YSSELHAM          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8362;NEDERLAND         ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8363;WETERING          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8371;SCHEERWOLDE       ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8372;BAARLO OV         ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8373;BLANKENHAM        ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8374;KUINRE            ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8375;OLDEMARKT         ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8376;OSSENZYL          ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8377;KALENBERG         ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8378;PAASLOO           ;1708;STEENWIJKERLAND         ;E;Overijssel;5504;ZWOLLE;Achmea
8380;VLEDDER           ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8381;VLEDDER           ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8382;FREDERIKSOORD     ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8383;NYENSLEEK         ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8384;WILHELMINAOORD    ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8385;VLEDDERVEEN DR    ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8386;DOLDERSUM         ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8387;BOSCHOORD         ;1701;WESTERVELD              ;D;Drenthe;5503;DRENTHE;Achmea
8388;OOSTERSTREEK      ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8389;ZANDHUIZEN        ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8390;NOORDWOLDE FR     ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8391;NOORDWOLDE FR     ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8392;BOYL              ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8393;VINKEGA           ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8394;DE HOEVE          ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8395;STEGGERDA         ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8396;PEPERGA           ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8397;DE BLESSE         ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8398;BLESDYKE          ;98;WESTSTELLINGWERF        ;B;Friesland;5502;FRIESLAND;De Friesland
8400;GORREDYK          ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8401;GORREDYK          ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8403;JONKERSLAN        ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8404;LANGEZWAAG        ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8405;LUXWOUDE          ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8406;TYNJE             ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8407;TERWISPEL         ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8408;LIPPENHUIZEN      ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8409;HEMRIK            ;86;OPSTERLAND              ;B;Friesland;5502;FRIESLAND;De Friesland
8410;JUBBEGA           ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
8411;JUBBEGA           ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
8412;HOORNSTERZWAAG    ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
8413;OUDEHORNE         ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
8414;NIEUWEHORNE       ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
8415;BONTEBOK          ;74;HEERENVEEN              ;B;Friesland;5502;FRIESLAND;De Friesland
